7097,2,0.048142
7099,2,0.12668
7100,2,0.035531
7101,2,0.033151
7102,2,0.047851
7103,2,0.085353
7105,2,0.053345
7106,2,0.058277
7107,2,0.079833
7108,2,0.032061
7112,2,0.07108
7119,2,0.12574
7121,2,0.13818
7124,2,0.076035
7125,2,0.060686
7129,2,0.055717
7133,2,0.064978
7135,2,0.053295
7140,2,0.042399
7142,2,0.088849
7143,2,0.036167
7159,2,0.12559
7162,2,0.037051
7170,2,0.032546
7171,2,0.024923
7175,2,0.060395
7177,2,0.062979
7184,2,0.055057
7188,2,0.060172
7190,2,0.10632
7192,2,0.051301
7195,2,0.11481
7090,3,0.11356
7094,3,0.049003
7098,3,0.044828
7099,3,0.1775
7100,3,0.049783
7102,3,0.028096
7106,3,0.081653
7112,3,0.041735
7113,3,0.046611
7129,3,0.078066
7135,3,0.074672
7137,3,0.096888
7142,3,0.088327
7143,3,0.050673
7144,3,0.076346
7147,3,0.10585
7155,3,0.062012
7162,3,0.051913
7171,3,0.059125
7172,3,0.062398
7175,3,0.068271
7189,3,0.073098
7190,3,0.12019
7099,6,0.15655
7156,6,0.15615
7172,6,0.24316
7088,7,0.029365
7092,7,0.036717
7094,7,0.049003
7095,7,0.085501
7100,7,0.049783
7103,7,0.037404
7106,7,0.081653
7111,7,0.034535
7112,7,0.087585
7114,7,0.13228
7120,7,0.042189
7121,7,0.094062
7133,7,0.091041
7142,7,0.052167
7149,7,0.085935
7152,7,0.060488
7158,7,0.049606
7166,7,0.05084
7170,7,0.0456
7171,7,0.059125
7175,7,0.084621
7180,7,0.099268
7195,7,0.067408
7162,9,0.20487
7184,9,0.11666
7088,10,0.027801
7093,10,0.065152
7094,10,0.0274
7097,10,0.063858
7099,10,0.10903
7101,10,0.025971
7103,10,0.035411
7104,10,0.19701
7105,10,0.033718
7106,10,0.045656
7111,10,0.055358
7112,10,0.039511
7120,10,0.039941
7124,10,0.10086
7132,10,0.096815
7134,10,0.11527
7135,10,0.070694
7140,10,0.056241
7142,10,0.049388
7150,10,0.11924
7165,10,0.058386
7166,10,0.048131
7169,10,0.054367
7176,10,0.067206
7179,10,0.051435
7122,11,0.1914
7127,11,0.19333
7183,11,0.19694
7088,12,0.036175
7092,12,0.076583
7107,12,0.040552
7108,12,0.032684
7111,12,0.042544
7112,12,0.051412
7121,12,0.11587
7123,12,0.11565
7149,12,0.10586
7152,12,0.074515
7161,12,0.034697
7170,12,0.095111
7171,12,0.072836
7191,12,0.047444
7192,12,0.088547
7194,12,0.035537
7162,13,0.25929
7184,13,0.11666
7162,14,0.15592
7101,15,0.082395
7090,17,0.10058
7094,17,0.053792
7099,17,0.12643
7103,17,0.06952
7120,17,0.078413
7147,17,0.1162
7090,18,0.19988
7094,18,0.10691
7099,18,0.11973
7147,18,0.18631
7171,18,0.061464
7175,18,0.12017
7189,18,0.12866
7108,19,0.098002
7116,19,0.11273
7164,19,0.12733
7170,19,0.13589
7176,19,0.12495
7180,19,0.07322
7194,19,0.085971
7094,20,0.025976
7096,20,0.079905
7103,20,0.033572
7107,20,0.029546
7108,20,0.023813
7111,20,0.030997
7117,20,0.11246
7123,20,0.084259
7125,20,0.12922
7130,20,0.064106
7137,20,0.041437
7140,20,0.053319
7148,20,0.10977
7149,20,0.054726
7150,20,0.066768
7152,20,0.054291
7154,20,0.12913
7155,20,0.032873
7156,20,0.060894
7159,20,0.066185
7161,20,0.02528
7163,20,0.05786
7179,20,0.048763
7180,20,0.037337
7182,20,0.1002
7183,20,0.076803
7185,20,0.14303
7088,21,0.11209
7092,21,0.099438
7108,21,0.042438
7128,21,0.14552
7149,21,0.057602
7161,21,0.07628
7168,21,0.11917
7170,21,0.1235
7193,21,0.061578
7092,22,0.067719
7107,22,0.035858
7108,22,0.048933
7114,22,0.11625
7122,22,0.15338
7124,22,0.068539
7127,22,0.091501
7130,22,0.077803
7132,22,0.1114
7140,22,0.064711
7143,22,0.09346
7149,22,0.039228
7154,22,0.19425
7163,22,0.070222
7165,22,0.06718
7170,22,0.084102
7171,22,0.038039
7172,22,0.11508
7182,22,0.071826
7183,22,0.093212
7087,23,0.13633
7101,23,0.036135
7102,23,0.037008
7107,23,0.073416
7112,23,0.054973
7133,23,0.11992
7137,23,0.060812
7139,23,0.045773
7155,23,0.048244
7158,23,0.065342
7159,23,0.20384
7165,23,0.081236
7166,23,0.066967
7180,23,0.054795
7090,24,0.066662
7099,24,0.083794
7120,24,0.051972
7122,24,0.10245
7127,24,0.10348
7132,24,0.074405
7135,24,0.091988
7143,24,0.062424
7147,24,0.077016
7150,24,0.09164
7172,24,0.076868
7176,24,0.087449
7180,24,0.051245
7183,24,0.10541
7188,24,0.10386
7189,24,0.090049
7093,26,0.060949
7105,26,0.066195
7106,26,0.089633
7107,26,0.061183
7142,26,0.09696
7159,26,0.13705
7088,27,0.015956
7089,27,0.043931
7092,27,0.033778
7093,27,0.042518
7094,27,0.037525
7098,27,0.04124
7099,27,0.036959
7101,27,0.045901
7102,27,0.032037
7103,27,0.03441
7105,27,0.050496
7107,27,0.030284
7108,27,0.0344
7109,27,0.041379
7111,27,0.031771
7113,27,0.025326
7114,27,0.034247
7118,27,0.087237
7128,27,0.083694
7130,27,0.038808
7131,27,0.051356
7132,27,0.032818
7137,27,0.065458
7139,27,0.039624
7140,27,0.067739
7144,27,0.070236
7145,27,0.044807
7146,27,0.040817
7149,27,0.03313
7152,27,0.032866
7153,27,0.050291
7160,27,0.062588
7161,27,0.032117
7164,27,0.039308
7166,27,0.027624
7167,27,0.097509
7170,27,0.024777
7171,27,0.039819
7175,27,0.021909
7176,27,0.038571
7184,27,0.024756
7186,27,0.02366
7188,27,0.07756
7190,27,0.038569
7192,27,0.039055
7193,27,0.020917
7194,27,0.015674
7122,28,0.17612
7127,28,0.17789
7162,28,0.06493
7183,28,0.18121
7088,29,0.019457
7090,29,0.035854
7092,29,0.024328
7094,29,0.032468
7100,29,0.032985
7103,29,0.024783
7105,29,0.023598
7106,29,0.031953
7107,29,0.021811
7111,29,0.022882
7113,29,0.030884
7116,29,0.042436
7117,29,0.083021
7121,29,0.036809
7124,29,0.041689
7128,29,0.060278
7129,29,0.051725
7130,29,0.047324
7133,29,0.060321
7135,29,0.049476
7137,29,0.030589
7140,29,0.039361
7142,29,0.058523
7143,29,0.033575
7146,29,0.049774
7147,29,0.041423
7158,29,0.032868
7160,29,0.076322
7161,29,0.018662
7163,29,0.042713
7166,29,0.033685
7168,29,0.049363
7170,29,0.051156
7180,29,0.027562
7182,29,0.073971
7184,29,0.030188
7190,29,0.047033
7192,29,0.047625
7193,29,0.025507
7140,30,0.15212
7162,30,0.13293
7090,31,0.18096
7099,31,0.22747
7155,31,0.07234
7162,31,0.1784
7171,31,0.068972
7093,32,0.050245
7095,32,0.062425
7099,32,0.10422
7101,32,0.042033
7102,32,0.043049
7105,32,0.05457
7113,32,0.071419
7121,32,0.085121
7139,32,0.053244
7180,32,0.063739
7091,33,0.077451
7094,33,0.042582
7100,33,0.073246
7101,33,0.040362
7120,33,0.062073
7145,33,0.07166
7149,33,0.089711
7177,33,0.12983
7181,33,0.089701
7190,33,0.10444
7195,33,0.099178
7086,34,0.040187
7088,34,0.019944
7091,34,0.035752
7092,34,0.042222
7096,34,0.060464
7101,34,0.018632
7102,34,0.019082
7103,34,0.060621
7105,34,0.050763
7108,34,0.018019
7109,34,0.051722
7110,34,0.053207
7113,34,0.031657
7115,34,0.05367
7121,34,0.037731
7128,34,0.061788
7129,34,0.05302
7132,34,0.041021
7139,34,0.023601
7140,34,0.040347
7143,34,0.058271
7146,34,0.051021
7149,34,0.041411
7152,34,0.041082
7161,34,0.019129
7163,34,0.074131
7169,34,0.039002
7170,34,0.03097
7171,34,0.040156
7173,34,0.046453
7174,34,0.057816
7184,34,0.030944
7186,34,0.050074
7188,34,0.057259
7191,34,0.054893
7192,34,0.048818
7193,34,0.026146
7194,34,0.041117
7088,35,0.05416
7090,35,0.058946
7093,35,0.060481
7094,35,0.082266
7101,35,0.062712
7102,35,0.030605
7105,35,0.081417
7107,35,0.060714
7108,35,0.060651
7113,35,0.050774
7137,35,0.085149
7139,35,0.037853
7143,35,0.055199
7147,35,0.068102
7149,35,0.039228
7155,35,0.06755
7171,35,0.038039
7177,35,0.096121
7179,35,0.1002
7195,35,0.073428
7101,36,0.050987
7130,36,0.13275
7132,36,0.11226
7140,36,0.11041
7154,36,0.15793
7171,36,0.064904
7101,37,0.040362
7102,37,0.041338
7103,37,0.055033
7108,37,0.039036
7139,37,0.051127
7149,37,0.052985
7159,37,0.10849
7162,37,0.045111
7173,37,0.10063
7176,37,0.17684
7186,37,0.064069
7102,38,0.084387
7088,39,0.044994
7101,39,0.071168
7102,39,0.043049
7105,39,0.05457
7137,39,0.070738
7139,39,0.09015
7155,39,0.056118
7171,39,0.053505
7172,39,0.095608
7190,39,0.10876
7102,40,0.090343
7107,40,0.050438
7112,40,0.063946
7139,40,0.11174
7143,40,0.077642
7145,40,0.074626
7156,40,0.21816
7164,40,0.11085
7172,40,0.095608
7180,40,0.063739
7086,41,0.033678
7087,41,0.034792
7088,41,0.016714
7090,41,0.018191
7092,41,0.012343
7093,41,0.011024
7094,41,0.0097292
7097,41,0.022675
7099,41,0.022866
7101,41,0.019353
7102,41,0.0094449
7103,41,0.012574
7105,41,0.011973
7106,41,0.016212
7107,41,0.011066
7108,41,0.018717
7109,41,0.025601
7110,41,0.026335
7111,41,0.01161
7112,41,0.01403
7113,41,0.015669
7116,41,0.02153
7117,41,0.042122
7118,41,0.025718
7121,41,0.018675
7123,41,0.031558
7124,41,0.021152
7125,41,0.028584
7129,41,0.026243
7130,41,0.040653
7132,41,0.034377
7133,41,0.030605
7136,41,0.02513
7137,41,0.01552
7139,41,0.011682
7140,41,0.01997
7142,41,0.017537
7143,41,0.028842
7145,41,0.016373
7146,41,0.042758
7147,41,0.021017
7149,41,0.020497
7152,41,0.020334
7153,41,0.031114
7154,41,0.028564
7155,41,0.012312
7158,41,0.028235
7162,41,0.010307
7164,41,0.024319
7166,41,0.017091
7168,41,0.025045
7169,41,0.019305
7171,41,0.019876
7173,41,0.022992
7174,41,0.028617
7175,41,0.013555
7176,41,0.023864
7177,41,0.029663
7181,41,0.020495
7184,41,0.015316
7186,41,0.014638
7188,41,0.028341
7191,41,0.012947
7192,41,0.024163
7193,41,0.021912
7090,42,0.10688
7091,42,0.10397
7147,42,0.12348
7155,42,0.07234
7190,42,0.23739
7093,43,0.044748
7100,43,0.11502
7105,43,0.048599
7120,43,0.057569
7121,43,0.075808
7124,43,0.085859
7132,43,0.082418
7142,43,0.071186
7165,43,0.084156
7166,43,0.069375
7175,43,0.055022
7180,43,0.096111
7194,43,0.039365
7088,44,0.05261
7091,44,0.0557
7092,44,0.06578
7099,44,0.071975
7100,44,0.089189
7103,44,0.039578
7105,44,0.037685
7108,44,0.028074
7111,44,0.061872
7114,44,0.11292
7121,44,0.099529
7125,44,0.089971
7142,44,0.0552
7149,44,0.064518
7154,44,0.15223
7163,44,0.068213
7166,44,0.053795
7170,44,0.048251
7171,44,0.03695
7175,44,0.042666
7180,44,0.044017
7087,45,0.12349
7090,45,0.10932
7119,45,0.12415
7122,45,0.099227
7124,45,0.075073
7127,45,0.10022
7142,45,0.062244
7147,45,0.074594
7156,45,0.080949
7159,45,0.087983
7165,45,0.04346
7166,45,0.06066
7179,45,0.064823
7180,45,0.049634
7182,45,0.078674
7183,45,0.1021
7189,45,0.087217
7094,48,0.031526
7100,48,0.054229
7102,48,0.051819
7106,48,0.052532
7110,48,0.085337
7111,48,0.03762
7116,48,0.069766
7118,48,0.083337
7121,48,0.060516
7124,48,0.068539
7136,48,0.081431
7144,48,0.083164
7153,48,0.10082
7155,48,0.039896
7161,48,0.030681
7166,48,0.05538
7170,48,0.049672
7171,48,0.038039
7173,48,0.074505
7175,48,0.043923
7093,49,0.054921
7096,49,0.1491
7111,49,0.05784
7112,49,0.069897
7113,49,0.078065
7130,49,0.11962
7174,49,0.14257
7193,49,0.10917
7088,52,0.031072
7090,52,0.057259
7092,52,0.038851
7093,52,0.034699
7094,52,0.030624
7100,52,0.052677
7101,52,0.049148
7102,52,0.029729
7105,52,0.037685
7112,52,0.044161
7139,52,0.03677
7142,52,0.093462
7147,52,0.066153
7149,52,0.038105
7155,52,0.065617
7158,52,0.11016
7166,52,0.053795
7167,52,0.11215
7175,52,0.07224
7186,52,0.046076
7191,52,0.068999
7086,53,0.072704
7088,53,0.017193
7090,53,0.031683
7091,53,0.030821
7092,53,0.036398
7093,53,0.0192
7098,53,0.055081
7099,53,0.067431
7100,53,0.029148
7101,53,0.04484
7102,53,0.050657
7105,53,0.043761
7107,53,0.032633
7108,53,0.037069
7109,53,0.055266
7111,53,0.048251
7112,53,0.024435
7113,53,0.057273
7124,53,0.062375
7128,53,0.053265
7129,53,0.077389
7132,53,0.074213
7133,53,0.090251
7137,53,0.027031
7139,53,0.053091
7143,53,0.082829
7145,53,0.028516
7147,53,0.036604
7149,53,0.055019
7151,53,0.082156
7158,53,0.029044
7161,53,0.016491
7165,53,0.044756
7166,53,0.071032
7167,53,0.062057
7170,53,0.026698
7171,53,0.053352
7173,53,0.067803
7174,53,0.1046
7175,53,0.039973
7179,53,0.03181
7188,53,0.049361
7191,53,0.038179
7194,53,0.01689
7086,54,0.044392
7090,54,0.040598
7092,54,0.057809
7093,54,0.024602
7095,54,0.051753
7097,54,0.050605
7098,54,0.033632
7101,54,0.020581
7102,54,0.021079
7105,54,0.02672
7107,54,0.041816
7108,54,0.019905
7113,54,0.03497
7118,54,0.097182
7121,54,0.041679
7129,54,0.058569
7140,54,0.044569
7143,54,0.038017
7144,54,0.057278
7147,54,0.046904
7151,54,0.062176
7153,54,0.06944
7161,54,0.021131
7169,54,0.043084
7171,54,0.054981
7172,54,0.046814
7175,54,0.030251
7180,54,0.031209
7186,54,0.077959
7187,54,0.18567
7189,54,0.092854
7191,54,0.028894
7193,54,0.048902
7194,54,0.063758
7102,55,0.049452
7106,55,0.084882
7107,55,0.057941
7139,55,0.10356
7155,55,0.064465
7156,55,0.11942
7175,55,0.070972
7102,56,0.05222
7108,56,0.049312
7139,56,0.064586
7155,56,0.068073
7175,56,0.074944
7190,56,0.22338
7093,57,0.034699
7100,57,0.052677
7101,57,0.049148
7103,57,0.067012
7105,57,0.037685
7107,57,0.058976
7109,57,0.080582
7120,57,0.044641
7121,57,0.12336
7130,57,0.075576
7132,57,0.06391
7137,57,0.048851
7145,57,0.051536
7155,57,0.038755
7162,57,0.032443
7175,57,0.07224
7179,57,0.057488
7180,57,0.044017
7190,57,0.075111
7191,57,0.040752
7193,57,0.040735
7112,58,0.10687
7165,58,0.09327
7095,59,0.10432
7189,59,0.18718
7088,60,0.036175
7092,60,0.045231
7103,60,0.046077
7104,60,0.25636
7107,60,0.040552
7110,60,0.096507
7119,60,0.12818
7125,60,0.10475
7130,60,0.087987
7131,60,0.11644
7140,60,0.073182
7146,60,0.092542
7157,60,0.13641
7162,60,0.063951
7164,60,0.089119
7169,60,0.070743
7106,61,0.10213
7107,61,0.069712
7112,61,0.088382
7121,61,0.11765
7125,62,0.25539
7088,63,0.075917
7097,63,0.083094
7099,63,0.083794
7103,63,0.078016
7107,63,0.040552
7108,63,0.032684
7111,63,0.042544
7112,63,0.051412
7116,63,0.078898
7123,63,0.11565
7125,63,0.10475
7161,63,0.034697
7172,63,0.076868
7175,63,0.049673
7180,63,0.051245
7191,63,0.047444
7102,64,0.071943
7175,64,0.17482
7162,65,0.27129
7113,66,0.10728
7155,66,0.084295
7179,66,0.12504
7088,67,0.05388
7089,67,0.14835
7092,67,0.054353
7095,67,0.035621
7102,67,0.051551
7108,67,0.039275
7110,67,0.11597
7111,67,0.030194
7112,67,0.036489
7116,67,0.13362
7130,67,0.062447
7132,67,0.052807
7139,67,0.051441
7140,67,0.051939
7143,67,0.044304
7145,67,0.042583
7154,67,0.074291
7155,67,0.032022
7163,67,0.056362
7164,67,0.13274
7165,67,0.031846
7168,67,0.065137
7170,67,0.083668
7171,67,0.030531
7175,67,0.073984
7176,67,0.10509
7179,67,0.099685
7184,67,0.039834
7088,68,0.075193
7155,68,0.093784
7086,70,0.068438
7091,70,0.060886
7093,70,0.064219
7094,70,0.056678
7107,70,0.064466
7110,70,0.090611
7111,70,0.067632
7112,70,0.048271
7120,70,0.08262
7137,70,0.053399
7161,70,0.032577
7166,70,0.058803
7175,70,0.097875
7186,70,0.050366
7189,70,0.084547
7193,70,0.07539
7194,70,0.033366
7195,70,0.077966
7086,71,0.079783
7088,71,0.025691
7089,71,0.087675
7092,71,0.055891
7093,71,0.016945
7094,71,0.025321
7096,71,0.046002
7105,71,0.018403
7107,71,0.035697
7110,71,0.068539
7111,71,0.017845
7112,71,0.021565
7113,71,0.024085
7115,71,0.040833
7116,71,0.078972
7118,71,0.039532
7125,71,0.043936
7128,71,0.079593
7129,71,0.040338
7130,71,0.077452
7131,71,0.082692
7132,71,0.031209
7133,71,0.07965
7136,71,0.038627
7140,71,0.064419
7143,71,0.026184
7145,71,0.042611
7146,71,0.10129
7149,71,0.031506
7151,71,0.072506
7152,71,0.074585
7154,71,0.043906
7155,71,0.032043
7158,71,0.0434
7160,71,0.12491
7163,71,0.033311
7164,71,0.063292
7168,71,0.080789
7170,71,0.056227
7171,71,0.030551
7173,71,0.035342
7174,71,0.074477
7176,71,0.036681
7177,71,0.045596
7180,71,0.021495
7181,71,0.031503
7186,71,0.022501
7191,71,0.033694
7193,71,0.047469
7103,72,0.06952
7107,72,0.061183
7108,72,0.049312
7162,72,0.056987
7166,72,0.094492
7179,72,0.10098
7095,73,0.08047
7101,73,0.054183
7121,73,0.10973
7134,73,0.29808
7157,73,0.3703
7093,74,0.039126
7101,74,0.055419
7102,74,0.056759
7105,74,0.042494
7106,74,0.05754
7107,74,0.039277
7108,74,0.031656
7111,74,0.041206
7127,74,0.10022
7132,74,0.072065
7136,74,0.089194
7139,74,0.0702
7140,74,0.12001
7159,74,0.087983
7191,74,0.045952
7192,74,0.085762
7193,74,0.045933
7088,75,0.026357
7092,75,0.032955
7094,75,0.025976
7100,75,0.044682
7101,75,0.024622
7105,75,0.031966
7106,75,0.073287
7107,75,0.050026
7108,75,0.023813
7116,75,0.057485
7118,75,0.068666
7119,75,0.15812
7136,75,0.067096
7137,75,0.041437
7140,75,0.053319
7143,75,0.045482
7145,75,0.043715
7146,75,0.067425
7154,75,0.076265
7166,75,0.045631
7169,75,0.051543
7176,75,0.063715
7181,75,0.05472
7182,75,0.1002
7185,75,0.14303
7186,75,0.039084
7190,75,0.063712
7095,78,0.07171
7107,78,0.098103
7112,78,0.073458
7113,78,0.082042
7143,78,0.089191
7171,78,0.10407
7175,78,0.12017
7088,79,0.023764
7090,79,0.074147
7092,79,0.029714
7093,79,0.044933
7097,79,0.11456
7098,79,0.061424
7099,79,0.055047
7102,79,0.022737
7105,79,0.028822
7107,79,0.045105
7112,79,0.033774
7122,79,0.11395
7124,79,0.050919
7127,79,0.1151
7130,79,0.057801
7132,79,0.048879
7139,79,0.028122
7144,79,0.061784
7145,79,0.066736
7147,79,0.050594
7153,79,0.12682
7155,79,0.070729
7156,79,0.054905
7158,79,0.040145
7161,79,0.022794
7162,79,0.024813
7172,79,0.085499
7175,79,0.032631
7180,79,0.033665
7183,79,0.11725
7193,79,0.065381
7091,80,0.080657
7095,80,0.062425
7108,80,0.040652
7120,80,0.13566
7124,80,0.096407
7128,80,0.13939
7133,80,0.13949
7163,80,0.098775
7171,80,0.053505
7194,80,0.044201
7086,81,0.10578
7089,81,0.068876
7092,81,0.031278
7093,81,0.027935
7094,81,0.024655
7095,81,0.034707
7103,81,0.031864
7106,81,0.069558
7107,81,0.028043
7108,81,0.022602
7113,81,0.039707
7117,81,0.10674
7121,81,0.047326
7128,81,0.0775
7130,81,0.060845
7131,81,0.13633
7137,81,0.039329
7146,81,0.063995
7153,81,0.078848
7155,81,0.031201
7158,81,0.042259
7163,81,0.054917
7166,81,0.04331
7171,81,0.029748
7175,81,0.03435
7180,81,0.035438
7182,81,0.056171
7192,81,0.061232
7193,81,0.032795
7111,82,0.10868
7146,82,0.13962
7162,82,0.056987
7186,82,0.13703
7191,82,0.071581
7195,82,0.12529
7104,84,0.53286
7165,84,0.09327
7088,86,0.099205
7089,86,0.11446
7094,86,0.040973
7095,86,0.057678
7110,86,0.11091
7158,86,0.070228
7161,86,0.039875
7171,86,0.083705
7180,86,0.099713
7181,86,0.14614
7186,86,0.061648
7191,86,0.054524
7111,88,0.10373
7090,89,0.16709
7101,89,0.040362
7107,89,0.082005
7112,89,0.061405
7129,89,0.11486
7143,89,0.12623
7147,89,0.19304
7151,89,0.12193
7163,89,0.094849
7175,89,0.059327
7189,89,0.10755
7090,90,0.1146
7147,90,0.1324
7162,90,0.06493
7171,90,0.073951
7095,92,0.08047
7114,92,0.12449
7122,92,0.16426
7127,92,0.16591
7183,92,0.16901
7098,93,0.088541
7144,93,0.25531
7153,93,0.18281
7180,93,0.082163
7189,93,0.14438
7106,94,0.068273
7109,94,0.063677
7145,94,0.068952
7149,94,0.050982
7150,94,0.10532
7167,94,0.15005
7170,94,0.064556
7176,94,0.1005
7180,94,0.14053
7190,94,0.10049
7194,94,0.04084
7195,94,0.09543
7094,95,0.11278
7137,95,0.10626
7151,95,0.19074
7088,96,0.035037
7090,96,0.064565
7093,96,0.039126
7101,96,0.032731
7109,96,0.053666
7110,96,0.19616
7137,96,0.055085
7140,96,0.07088
7147,96,0.074594
7149,96,0.042968
7158,96,0.059188
7161,96,0.070526
7162,96,0.036583
7171,96,0.041665
7174,96,0.10157
7189,96,0.087217
7194,96,0.03442
7093,97,0.060949
7103,97,0.06952
7123,97,0.17448
7125,97,0.15804
7164,97,0.13446
7180,97,0.077317
7101,98,0.082395
7088,99,0.054579
7100,99,0.092527
7108,99,0.049312
7109,99,0.083598
7112,99,0.077569
7155,99,0.068073
7086,101,0.10998
7087,101,0.19236
7091,101,0.2553
7119,101,0.19339
7171,101,0.064904
7177,101,0.16401
7171,102,0.089418
7190,102,0.18176
7100,103,0.098327
7111,103,0.068212
7112,103,0.082431
7186,103,0.086007
7191,103,0.12879
7099,104,0.12643
7101,104,0.050987
7102,104,0.05222
7111,104,0.064188
7139,104,0.064586
7180,104,0.077317
7093,105,0.052453
7094,105,0.046293
7095,105,0.065168
7101,105,0.04388
7108,105,0.042438
7122,105,0.22523
7127,105,0.22749
7156,105,0.10852
7183,105,0.23175
7091,107,0.12115
7109,107,0.10352
7194,107,0.11241
7088,109,0.035037
7096,109,0.10622
7101,109,0.068691
7102,109,0.033523
7108,109,0.031656
7111,109,0.041206
7112,109,0.049796
7122,109,0.099227
7127,109,0.10022
7139,109,0.041462
7148,109,0.14592
7158,109,0.059188
7169,109,0.068519
7176,109,0.084699
7183,109,0.1021
7191,109,0.045952
7194,109,0.058278
7088,113,0.030199
7091,113,0.054136
7094,113,0.029764
7097,113,0.11745
7100,113,0.086684
7102,113,0.028894
7103,113,0.038466
7111,113,0.035516
7112,113,0.07267
7120,113,0.07346
7122,113,0.085526
7124,113,0.064707
7127,113,0.086386
7135,113,0.076793
7149,113,0.037035
7161,113,0.028966
7166,113,0.052284
7171,113,0.035912
7175,113,0.070211
7181,113,0.10616
7183,113,0.088001
7188,113,0.086702
7088,114,0.041573
7091,114,0.074524
7101,114,0.065757
7107,114,0.078906
7108,114,0.037561
7116,114,0.090672
7118,114,0.10831
7124,114,0.089077
7144,114,0.10808
7182,114,0.093349
7185,114,0.2256
7190,114,0.17015
7086,115,0.087058
7088,115,0.043206
7092,115,0.091467
7111,115,0.12125
7123,115,0.13812
7143,115,0.074556
7149,115,0.052985
7163,115,0.094849
7170,115,0.067092
7171,115,0.086992
7174,115,0.12525
7107,116,0.061183
7112,116,0.13134
7149,116,0.066932
7174,116,0.15822
7184,116,0.084681
7194,116,0.053617
7097,117,0.15524
7162,117,0.070567
7184,117,0.10486
7101,118,0.045944
7118,118,0.12813
7145,118,0.081571
7164,118,0.12116
7166,118,0.085147
7175,118,0.067532
7191,118,0.064502
7195,118,0.11289
7091,119,0.062808
7093,119,0.066247
7099,119,0.081159
7105,119,0.042494
7107,119,0.039277
7117,119,0.1495
7130,119,0.08522
7137,119,0.055085
7140,119,0.07088
7161,119,0.033606
7167,119,0.12646
7180,119,0.049634
7182,119,0.078674
7185,119,0.19014
7188,119,0.10059
7189,119,0.087217
7194,119,0.03442
7189,120,0.21955
7102,123,0.071943
7139,123,0.08898
7093,124,0.069445
7149,124,0.076263
7162,124,0.06493
7175,124,0.085391
7094,126,0.050941
7112,126,0.073458
7121,126,0.097782
7144,126,0.13438
7165,126,0.064112
7175,126,0.070972
7180,126,0.12397
7162,127,0.15592
7094,128,0.057163
7098,128,0.088541
7145,128,0.096198
7165,128,0.071943
7179,128,0.10731
7143,129,0.12976
7174,129,0.21798
7171,130,0.10488
7107,131,0.057941
7108,131,0.046698
7142,131,0.091821
7146,131,0.13222
7162,131,0.053967
7179,131,0.095627
7186,131,0.076645
7093,133,0.092989
7101,133,0.045944
7102,133,0.047055
7103,133,0.10607
7105,133,0.059648
7108,133,0.075234
7137,133,0.13092
7139,133,0.058199
7091,134,0.059067
7095,134,0.045715
7108,134,0.02977
7110,134,0.20977
7111,134,0.038751
7114,134,0.070725
